Translate this English sentence into Hindi:,Thank you for the other day.,उस दिन के लिए बहुत बहुत धन्यवाद।
How do you say this in Hindi?,The other day her mother passed away in the hospital.,कुछ दिन पहले उसकी माँ हस्पताल में चल बसीं।
How do you say this in Hindi?,The reason for declaring war is not certain.,जंग के ऐलान का कारण साफ़ नहीं है।
Convert this sentence into Hindi:,The war is going in our favor.,जंग हमारे हित में जा रहा है।
Translate the following to Hindi:,There's a possibility of war.,युद्ध की संभावना है।
What is the Hindi translation of this sentence?,The war wasted the country.,जंग ने देश को नष्ट कर डाला।
Convert this sentence into Hindi:,I feel sad when I think about all the people who die in wars.,मुझे दुख होता है जब मैं उन लोगों की सोचता हों जो जंग में अपनी जान खो देते हैं।
What is the Hindi translation of this sentence?,"During the war, we had to do without sugar.",जंग के समय में हमे चीनी के बिना ही काम चलाना पड़ा।
Provide the Hindi translation of:,"Looking at the pile of laundry, I sighed.",धुलने वाले कपड़ों के ढेर को देखकर आँही भरी।
Translate the following to Hindi:,Traveling by boat takes longer than going by car.,नाव के सफ़र में कार से ज़्यादा समय लगता है.
What is the Hindi translation of this sentence?,The ship set sail for Bombay.,जहाज़ बमबई के लिए रवाना हुआ।
How do you say this in Hindi?,The ship set sail only to be wrecked two days after.,जहाज़ पाल तानने के दो दिन बाद पोत-भंग हो गया।
Translate the following to Hindi:,How many people are on board the ship?,जहाज़ में कितने लोग हैं?
Translate the following to Hindi:,To distinguish right from wrong is difficult.,सही और ग़लत में अंतर करना मुश्किल होता है।
How do you say this in Hindi?,"All the world is divided into three types of people - finger-users, chopstick-users, and fork-users.","सारी दुनिया में केवल तीन तरह के लोग हैं - ऊँगलीयाँ, चॉपस्टिक्स और फ़ोर्क इसतेमाल करने वाले।"
Provide the Hindi translation of:,My grandmother speaks slowly.,मेरी नानी धीरे-धीरे बोलतीं हैं।
What is the Hindi translation of this sentence?,It was her fate to die young.,छोटी उम्र में मरना उसके भाग्य में था।
What is the Hindi translation of this sentence?,Come home early.,जल्दी घर आजाओ।
Translate this English sentence into Hindi:,Early rising is good for the health.,सुबह जल्दी उठना सेहत के लिए अच्छा होता है।
Translate the following to Hindi:,He keeps on talking forever if you listen to him.,तुम उसकी बात सुनते रहो तो वह बात करता ही जाएगा।
What is the Hindi translation of this sentence?,You are at it again.,तुम फिरसे चालू हो गए।
Translate this English sentence into Hindi:,They charged me for the broken window.,उन्होंने ने मुझसे टूटी हुई खिड़की के लिए पैसे माँगे।
Provide the Hindi translation of:,What do you call a man who takes care of sheep in the field?,खेत में बकरियों की देखभाल करने वाले आदमी को क्या बुलाया जाता है?
Translate this English sentence into Hindi:,Thank you for the present.,तोहफ़े के लिए धन्यवाद।
How do you say this in Hindi?,He will commit suicide if he can't see his son.,वह अपने बेटे को नहीं देख पाया तो वह आत्महत्या कर लेगा।
Translate the following to Hindi:,Wash your feet.,अपने पैर धोओ।
What is the Hindi translation of this sentence?,The villagers regarded the stranger as their enemy.,गांववालें अजनबी को अपना दुश्मन मानते थे।
Translate the following to Hindi:,The villagers regarded the stranger as their enemy.,ग्रामवासी अजनबी को अपना शत्रु मानते थे।
Provide the Hindi translation of:,Is there anything I can do for you now?,क्या मैं अभी आप के लिए कुछ कर सकता हूं?
Translate the following to Hindi:,Is there anything I can do for you now?,क्या मैं अभी आप के लिए कुछ कर सकती हूं?
Translate this English sentence into Hindi:,Is there anything I can do for you now?,क्या मैं अभी तुम्हारे लिए कुछ कर सकता हूं?
Translate this English sentence into Hindi:,Is there anything I can do for you now?,क्या मैं अभी तुम्हारे लिए कुछ कर सकती हूं?
How do you say this in Hindi?,Keeping what belongs to another amounts to stealing.,दूसरे की चीज़ को अपने पास रखना चोरी के समान है।
Translate the following to Hindi:,"Many words are pronounced according to the spelling, but some are not.","बहुत सारे शब्दों को उनकी वर्तनी के हिसाब से पढ़ा जाता है, पर कुछ शब्दों को ऐसे नहीं पढ़ा जाता है।"
How do you say this in Hindi?,A lot of countries participated in the Olympic Games.,बहुत सारे देशों ने ओलिंपिक खेलों में हिस्सा लिया।
Provide the Hindi translation of:,The sun came out.,सूरज बाहर आया।
Provide the Hindi translation of:,The sun came out.,सूरज बाहर निकला।
Translate this English sentence into Hindi:,The sun is much larger than the moon.,सूरज चांद से बहुत ज़्यादा बड़ा है।
What is the Hindi translation of this sentence?,The sun is much larger than the moon.,सूर्य चंद्रमा से बहुत ज़्यादा बड़ा है।
What is the Hindi translation of this sentence?,The batter was out.,बॅटर आऊट हो गया था।
Translate the following to Hindi:,My whole body feels heavy.,मेरा पूरा शरीर भारी सा लगता है।
How do you say this in Hindi?,It's not healthy for you.,यह तुम्हारी सेहत के लिए अच्छा नहीं है।
Translate this English sentence into Hindi:,"While I was in Taiwan, I made friends with him.",मैं जब ताईवान में था तब उसके साथ दोस्त बन गया।
How do you say this in Hindi?,A big dog is always beside him.,उसके साथ हमेशा एक बड़ा सा कुत्ता रहता है।
Convert this sentence into Hindi:,"The heavy rain brought the flood, causing damage.",भारी बारिश के साथ बाढ़ भी आई और उसने बहुत नुकसान पहुँचाया।
Provide the Hindi translation of:,What are you going to do in college?,तुम कॉलेज जाकर क्या करोगे?
Provide the Hindi translation of:,What are you going to do in college?,तुम कॉलेज में क्या करोगे?
Translate this English sentence into Hindi:,It was raining heavily in Osaka.,ओसाका में भारी बारिश हो रही थी।
How do you say this in Hindi?,That is almost correct.,यह लगभग सही है।
How do you say this in Hindi?,The President is to make a statement tomorrow.,राष्ट्रपति कल बयान देने वालें हैं।
Provide the Hindi translation of:,It was very hot.,बहुत गरम था।
Convert this sentence into Hindi:,It was very hot.,बहुत गरमी थी।
Provide the Hindi translation of:,Tell me the name of the ninth month.,मुझे नौवे महीने का नाम बताओ।
Provide the Hindi translation of:,Let's fly kites.,चलो पतंग उड़ाएँ!
Provide the Hindi translation of:,A river runs down through the valley.,वादी में से एक नदी बहती है।
Provide the Hindi translation of:,Is anybody here?,कोई है क्या?
What is the Hindi translation of this sentence?,Someone knocked on the door.,किसी ने दरवाज़े पर खटखटाया।
Translate this English sentence into Hindi:,I heard someone knocking.,मुझे किसी के खटखटाने की आवाज़ सुनाई दी।
Translate this English sentence into Hindi:,I heard someone call my name from behind.,मैंने किसी को पीछे से मेरे नाम पुकारते हुए सुना।
How do you say this in Hindi?,Someone robbed Mary of her money.,किसी ने मेरी से उसके पैसे चुरा लिए।
How do you say this in Hindi?,Who made this cake?,यह केक किसने बनाया है?
Provide the Hindi translation of:,Who made this pie?,यह पाय किसने बनाई है?
Convert this sentence into Hindi:,Who's at the wheel?,गाड़ी कौन चला रहा है?
Translate the following to Hindi:,Who wrote a letter?,चिट्ठी किसने लिखी?
What is the Hindi translation of this sentence?,Who wrote a letter?,पत्र किसने लिखा?
How do you say this in Hindi?,Who do you think broke the window?,तुम्हें क्या लगता है? खिड़की किसने तोड़ी है?
Convert this sentence into Hindi:,I do not like wearing anybody else's clothes.,मुझे किसी और के कपड़े पहनना अच्छा नहीं लगता।
Convert this sentence into Hindi:,Who knows?,कौन जाने?
Translate the following to Hindi:,Who knows?,किसको पता है?
Convert this sentence into Hindi:,Who knows?,किसे पता है?
What is the Hindi translation of this sentence?,Who knows?,किसे मालूम है?
What is the Hindi translation of this sentence?,Everybody wants to live in comfort.,सभी लोग आराम की ज़िन्दगी जीना चाहते हैं।
What is the Hindi translation of this sentence?,Who is to blame for the accident?,इस दुर्घटना के लिए कौन ज़िम्मेदार है?
Provide the Hindi translation of:,Everyone knew the song.,वह गाना सभी को पता था।
Provide the Hindi translation of:,Nobody can escape death.,मौत से कोई नहीं बच सकता है।
Translate the following to Hindi:,Everyone has a right to enjoy his liberty.,हर किसी को अपनी स्वतंत्रता का उपयोग करने का अधिकार होता है।
Translate the following to Hindi:,Everyone speaks well of him.,सभी उसकी अच्छाई करते है।
Provide the Hindi translation of:,No one can move the big box.,उस बड़े डब्बे को कोई भी नहीं हिला सकता।
Convert this sentence into Hindi:,Nobody answered my question.,किसी ने भी मेरे सवाल का जवाब नहीं दिया।
Provide the Hindi translation of:,Who are you laughing at?,तुम किस पर हँस रहे हो?
Translate the following to Hindi:,Who are you laughing at?,तुम किस पर हँस रही हो?
Translate the following to Hindi:,You'll get a lot of presents on your birthday.,तुम्हें अपने जन्मदिन पर बहुत सारे तोहफ़े मिलेंगे।
Translate this English sentence into Hindi:,How was your birthday?,जन्मदिन कैसा था?
Provide the Hindi translation of:,How was your birthday?,तुम्हारा जन्मदिन कैसा था?
Provide the Hindi translation of:,How was your birthday?,आपका जन्मदिन कैसा था?
Provide the Hindi translation of:,The men went hunting for lions.,वे आदमी शेरों का शिकार करने निकले।
Translate this English sentence into Hindi:,Boys will be boys.,लड़के तो लड़के ही रहेंगे।
What is the Hindi translation of this sentence?,Every man should learn how to cook.,हर आदमी को खाना बनाना सीखना चाहिए।
How do you say this in Hindi?,Wisdom cannot come without experience.,बुद्धी तज़ुर्बे के बिना नहीं आती।
Provide the Hindi translation of:,No one can deny the fact that the earth is round.,पृथ्वी गोल है इस सचाई को कोई भी अस्वीकार नहीं कर सकता।
Translate the following to Hindi:,No one can deny the fact that the earth is round.,पृथ्वी गोल है इस तथ्य को कोई भी ग़लत ठहरा नहीं कर सकता।
Convert this sentence into Hindi:,Three-fourths of the earth's surface is water.,धरती का तीन-चौथाई भाग पानी है.
How do you say this in Hindi?,The earth rotates.,पृथ्वी घूमती है।
Translate the following to Hindi:,The earth moves around the sun.,धरती सूरज की परिक्रमा करती है।
Translate this English sentence into Hindi:,"The Earth, Mars and Jupiter are planets.","पृथ्वी, मंगल और बृहस्पति ग्रह हैं।"
What is the Hindi translation of this sentence?,"When an earthquake occurs, what will you do first?",भूकम्प आने पर तुम सबसे पहले क्या करोगे?
Convert this sentence into Hindi:,Please pardon me for coming late.,मुझे देर से आने के लिए माफ़ कीजिएगा।
Convert this sentence into Hindi:,Tea is widely grown in India.,चाय भारत में बहुत उगाई जाती है।
How do you say this in Hindi?,The population of China is larger than that of India.,चीन की जनसंख्या भारत की से बड़ी है।
Provide the Hindi translation of:,China is much larger than Japan.,चीन जापान से काफ़ी ज़्यादा बड़ा है।
What is the Hindi translation of this sentence?,The decayed tooth came out on its own.,गला हुआ दांत स्वयं निकल आया है.
Translate the following to Hindi:,What would you like for breakfast?,सुबह के नाश्ते में आप क्या लेना पसंद करेंगे?
How do you say this in Hindi?,What would you like for breakfast?,सुबह के नाश्ते में आप क्या लेना पसंद करेंगी?
Translate the following to Hindi:,What would you like for breakfast?,सुबह के नाश्ते में तुम क्या लेना पसंद करोगे?
How do you say this in Hindi?,What would you like for breakfast?,सुबह के नाश्ते में तुम क्या लेना पसंद करोगी?
Translate the following to Hindi:,What time will you have breakfast?,तुम नाश्ता कितने बजे लोगे?
Translate the following to Hindi:,We shall start after breakfast.,हम नाश्ता खाकर निकलेंगे।
What is the Hindi translation of this sentence?,I spent my time strolling about the streets.,मैंने सड़कों की सैर कर के समय व्यतीत किया.
Translate this English sentence into Hindi:,I felt hungry after the long walk.,मुझे लम्बी सैर के बाद भूख लग आई।
Translate the following to Hindi:,I found the cage empty.,मुझे पिंजरा खाली मिला।
What is the Hindi translation of this sentence?,Birds sing.,पंछी गाते हैं।
Translate this English sentence into Hindi:,Birds build nests.,पक्षी घोसले बनातें हैं।
Translate this English sentence into Hindi:,Birds build nests.,चिड़ियाँ घोसले बनातीं हैं।
Provide the Hindi translation of:,Birds fly.,पंछी उड़ते हैं।
What is the Hindi translation of this sentence?,You must endure the pain.,तुम्हें दर्द सहना ही पड़ेगा।
How do you say this in Hindi?,You must endure the pain.,आपको दर्द सहना ही पड़ेगा।
Translate the following to Hindi:,He deliberately ignored me when I passed him in the street.,"जब मैं सड़क पर उसके सामने से गया, उसने जानबूझकर मुझे पहचाना नहीं।"
Translate the following to Hindi:,There is a church across the street.,सड़क के सामने एक चर्च है।
Convert this sentence into Hindi:,There is a church across the street.,सड़क के सामने एक गिरजाघर है।
Convert this sentence into Hindi:,All the flowers in the garden died for lack of water.,बाग के सारे फूल पानी की कमी की वजह से मर गए।
Provide the Hindi translation of:,My brother depends on me for money.,मेरा भाई पैसों के लिए मुझपर निर्भर है।
Translate the following to Hindi:,The thief cursed the police for finding him.,चोर ने पुलिस को उसको पकड़ने के लिए गाली दी।
Provide the Hindi translation of:,The thieves pulled open all the drawers of the desk in search of money.,चोरों ने पैसे ढूँढने के लिए मेज़ की सारी दराज़ें खोल डालीं।
Convert this sentence into Hindi:,The thief is certain to be caught eventually.,चोर अंत में तो पकड़ा ही जाएगा।
Translate this English sentence into Hindi:,I worked all night.,मैंने पूरी रात काम किया।
Provide the Hindi translation of:,I worked all night.,मैंने रातभर काम किया।
Translate this English sentence into Hindi:,Iron is harder than gold.,लोहा सोने से सख्त होता है।
Provide the Hindi translation of:,A new means of communication was developed — the railway.,संचार के एक नए माध्यम का विस्तार हुआ - रेल।
What is the Hindi translation of this sentence?,You might as well read a novel instead of staring at the ceiling.,छत पर घूरने के बजाए उपन्यास ही पढ़लो।
Translate the following to Hindi:,The weather varies quite often.,मौसम अक्सर बदलता है।
Convert this sentence into Hindi:,Astronomy is by no means a new science.,खगोल विद्या किसी भी तरह से नई विद्या नहीं है।
Convert this sentence into Hindi:,Do you like to live in the country?,आप को गाँव में रहना पसंद है क्या?
Convert this sentence into Hindi:,Mr Tanaka is our teacher of English.,तानाका जी हमारे अंग्रेज़ी के शिक्षक हैं।
How do you say this in Hindi?,The light doesn't work.,यह बत्ती काम नहीं करती।
Translate the following to Hindi:,Let's take a train.,रेलगाड़ी से चलते हैं।
Provide the Hindi translation of:,You are on the wrong train.,आप गलत ट्रेन पर हैं।
Translate this English sentence into Hindi:,Please answer me by telegram.,कृपया टेलीग्राम से उत्तर दीजिए।
How do you say this in Hindi?,The telephone rang several times.,फ़ोन कई बार बजा।
How do you say this in Hindi?,I'll make a phone call.,मैं फ़ोन करता हूँ।
Translate this English sentence into Hindi:,They sell land by the acre.,वे ज़मीन एकड़ों में बेचतें हैं।
Provide the Hindi translation of:,I till the earth.,मैं हल चलाता हूँ।
Convert this sentence into Hindi:,Saturday is the last day of the week.,शनिवार हफ़्ते का आखिरी दिन होता है।
Convert this sentence into Hindi:,Don't shout.,चिल्लाओ मत!
Provide the Hindi translation of:,Don't shout.,चिल्लाईए मत।
Convert this sentence into Hindi:,"With winter coming on, it's time to buy warm clothes.","सर्दियाँ आ रहीं हैं, हमें गरम कपड़े खरीदने चाहिएँ।"
Translate the following to Hindi:,Winter is coming on.,सर्दी आ रही है।
What is the Hindi translation of this sentence?,"With the coming of winter, days are getting shorter.",सर्दियों के आने से दिन छोटे होते जाते हैं।
What is the Hindi translation of this sentence?,"In winter, our lips get chapped.",सर्दियों में हमारे होठ फट जातें हैं।
How do you say this in Hindi?,Wear warm clothes in winter.,सर्दियों में गरम कपड़े पहनो।
How do you say this in Hindi?,Do you live in Tokyo?,तुम टोक्यो में रहते हो क्या?
What is the Hindi translation of this sentence?,Toudaiji is the bigger of the two temples.,उन दो मंदिरों में तोदाइजी बड़ा वाला है।
Convert this sentence into Hindi:,The lights have been burning all night.,बत्तियाँ पूरी रात से जल रहीं हैं।
Translate this English sentence into Hindi:,The authorities have been hiding the facts from the public.,अधिकारियों ने सच्चाई को आम जनता से छिपा कर रखा हुआ है।
Convert this sentence into Hindi:,In those days it was far from easy to come by a good job.,उन दिनों में अच्छी नौकरी ढूँढना बहुत मुश्किल हुआ करता था।
How do you say this in Hindi?,Travelling was much more difficult in those days.,उन दिनों में सफ़र करना बहुत मुश्किल हुआ करता था।
Convert this sentence into Hindi:,I stayed at home all day instead of going to work.,मैं काम पर जाने के बजाय सारे दिन घर पर रहा।
What is the Hindi translation of this sentence?,I can't move.,मैं हिल नहीं सकता।
Translate this English sentence into Hindi:,We all stood up at once.,हम सब एक-साथ खड़े हो गए।
What is the Hindi translation of this sentence?,I found little amusement in reading.,मुझे किताबें पढ़ने से बिलकुल भी आनन्द नहीं आता था।
What is the Hindi translation of this sentence?,Where is the south terminal?,दक्षिण टर्मिनल कहाँ पर है?
Provide the Hindi translation of:,Which is the more expensive of the two?,इन दोनो में से ज़्यादा महंगा कौनसा है?
Convert this sentence into Hindi:,Two crows are flying in the sky.,आसमान में दो कौवे उड़ रहें हैं।
Translate this English sentence into Hindi:,Two brothers set out on a journey together.,दो भाई एक-साथ सफ़र पर निकले।
Translate this English sentence into Hindi:,The two brothers smiled at each other.,दोनों भाई एक दूसरे पर मुस्कुराये.
Provide the Hindi translation of:,Two boys came running out of the room.,दो लड़के कमरे से भागे निकल आए।
Translate the following to Hindi:,The two tried one after the other.,दोनो ने एक-एक करके कोशिश करी।
What is the Hindi translation of this sentence?,They hated each other.,वे एक-दूसरे से नफ़रत करते थे।
What is the Hindi translation of this sentence?,"By the time the sun sets, we will arrive at the destination.",हम सूरज के डूबने से पहले अपनी मंजिल तक पहुँच जाएँगे।
Translate the following to Hindi:,Let's take a rest in the shade.,चलो छाया में थोड़ा आराम करलें।
Provide the Hindi translation of:,The date has been appointed but the place has not.,तारीख चुन ली गई है पर जगह नहीं।
Translate this English sentence into Hindi:,In Japan people take off their shoes when they enter a house.,जापान में घर के अंदर जाने के समय जूते उतारे जाते हैं।
Provide the Hindi translation of:,"In Japan, all children go to school.",जापान में सभी बच्चें स्कूल जाते हैं।
Translate the following to Hindi:,In Japan a new school year starts in April.,जापान में स्कूल अप्रैल में शुरू होता है।
How do you say this in Hindi?,It is expensive to live in Japan.,जापान में रहना बहुत महंगा है।
How do you say this in Hindi?,The Japanese national power is still developing.,जापानी राष्ट्रीय शक्ती अभी भी विकसित हो रही है।
What is the Hindi translation of this sentence?,Japan is not what it was ten years ago.,जापान दस साल पहले जैसे था वैसा अब नहीं रहा।
Translate the following to Hindi:,Japan is one of the greatest economic powers in the world.,जापान दुनिया के सबसे ताकतशाली अर्थतंत्रों में से एक है।
Translate this English sentence into Hindi:,Japan depends on other countries for oil.,जापान तेल के लिए दूसरे देशों पर निर्भर है।
Translate the following to Hindi:,Welcome to Japan.,जापान में आपका स्वागत है।
Convert this sentence into Hindi:,The Japanese eat more beef than the British do.,जपानी ब्रिटिशों से ज़्यादा गोमांस खाते हैं।
Translate this English sentence into Hindi:,The Japanese eat rice at least once a day.,जापानी दिन में कम-से-कम एक बार चावल खाते है।
What is the Hindi translation of this sentence?,The Japanese have dark eyes.,जापानियों की आँखें कालीं होतीं हैं।
Provide the Hindi translation of:,The Japanese government made an important decision.,जपानी सरकार ने एक महत्त्वपूर्ण निर्णय लिया।
How do you say this in Hindi?,Is it open on Sunday?,रविवार को खुला होता है क्या?
What is the Hindi translation of this sentence?,I'm not always home on Sundays.,में रविबार को हमेषा घर पे नहीं होता.
How do you say this in Hindi?,Sunday is the last day of the week.,रविवार सप्ताह का अंतिम दिन होता है।
Convert this sentence into Hindi:,We abbreviate Sunday to Sun.,हम रविवार को संक्षिप्त करके रवि लिखते हैं।
Translate this English sentence into Hindi:,We are supposed to take off our shoes at the entrance.,हमे अंदर जाने से पहले जूते उतारने होंगे।
Translate the following to Hindi:,Do I have to stay in the hospital?,क्या मुझे अस्पताल में रहना होगा?
Provide the Hindi translation of:,A cat ran after a mouse.,एक बिल्ली चूहे के पीछे भागी।
Translate this English sentence into Hindi:,"Some people like cats, others prefer dogs.","कुछ लोगों को बिल्लियाँ अच्छी लगतीं हैं, कुछ लोगों को कुत्ते।"
Translate this English sentence into Hindi:,"The older you are, the more difficult it is to learn a language.","तुम्हारी उम्र जितनी बड़ी होती है, तुम्हारे लिए कोई भाषा सीखना उतना ही कठिन होता है।"
Provide the Hindi translation of:,From year to year they were growing poorer.,वे हर साल और ज़्यादा गरीब हुए जा रहे थे।
Provide the Hindi translation of:,The horse is a useful animal.,घोड़ा बड़े काम का जानवर है।
Translate the following to Hindi:,Don't have me on!,मुझे मूर्ख मत समझना!
How do you say this in Hindi?,It is up to you whether to buy it or not.,ख़रीदो या न ख़रीदो तुम्हारे ऊपर है।
Translate the following to Hindi:,There are no live animals in the museum.,म्युज़ियम में ज़िन्दा जानवर नहीं हैं।
Convert this sentence into Hindi:,Some of the apples in the box were rotten.,डब्बे में कुछ सेव सड़े हुए थे।
Translate the following to Hindi:,There is a doll in the box.,बक्से में एक गुड़िया है।
How do you say this in Hindi?,There is a doll in the box.,बक्से में एक गुड़िया होती है।
How do you say this in Hindi?,The growth in population is very rapid in developing countries.,विकासशील देशों में जनसंख्या वृद्धी बहुत तीव्र होती है।
What is the Hindi translation of this sentence?,I saw a girl whose hair came down to her waist.,मैंने एक लड़की को देखा जिसके बाल उसकी कमर तक आते थे।
Translate the following to Hindi:,He can't be under thirty.,वह कम-से-कम तीस साल का तो होगा।
Convert this sentence into Hindi:,He has every reason for getting angry with you.,उसके पास तुमसे नाराज़ होने का पूरा हक है।
Convert this sentence into Hindi:,He made such a long speech that we all got bored.,उसने इतना लम्बा भाषण दिया कि हम सब को बोर कर डाला।
How do you say this in Hindi?,It is definite that he will go to America.,"कि वह अम्रीका जाएगा, यह तो पक्का है।"
Provide the Hindi translation of:,I expect him to come.,मुझे लगता है वह आएगा।
Translate this English sentence into Hindi:,I wonder where to hang the picture he gave me.,सोच रही हूँ उसकी दी हुई तस्वीर को कहाँ टाँगा जाए।
Provide the Hindi translation of:,What he did was nothing less than madness.,उसने जो किया वह पागलपन से कुछ कम नहीं था।
What is the Hindi translation of this sentence?,What he did was nothing less than madness.,उन्होंने जो किया वह पागलपन से कुछ कम नहीं था।
Provide the Hindi translation of:,He cannot have done such a thing.,वह ऐसी चीज़ कर ही नहीं सकता।
How do you say this in Hindi?,He cannot have done such a thing.,वे ऐसी चीज़ कर ही नहीं सकतें।
Translate the following to Hindi:,Nobody could tell what he meant by that.,कोई नहीं बता सका उसका वह कहने से मतलब क्या था।
Translate the following to Hindi:,"When he would not give them higher pay, they went on strike.","जब उसने उनके वेतन बढ़ाने से इनकार कर दिया, उन्होंने हड़ताल कर दी।"
Provide the Hindi translation of:,I have no idea how he escaped.,मुझे नहीं पता वह कैसे निकल भागा।
Provide the Hindi translation of:,He won the race again.,उसने प्रतियोगिता फिरसे जीत ली।
Translate the following to Hindi:,Do you know what he has done?,क्या आपको पता है उसने क्या किया है?
Provide the Hindi translation of:,His absence was due to illness.,वह बीमारी की वजह से नहीं आ सका।
Translate the following to Hindi:,The box he found was empty.,उसे जो डब्बा मिला वह खाली था।
Provide the Hindi translation of:,The dog followed him wherever he went.,"वह जहाँ भी जाए, वह कुत्ता उसके पीछे-पीछे जाता था।"
Convert this sentence into Hindi:,He came to see you yesterday.,वह कल तुमसे मिलने आया था।
What is the Hindi translation of this sentence?,It doesn't matter whether he agrees or not.,वह माने या न माने उससे कुछ फ़र्क नहीं पड़ता।
Provide the Hindi translation of:,I heard him go out.,मैंने उसके बाहर जाने की आवाज़ सुनी।
How do you say this in Hindi?,I am proud of his honesty.,मुझे उसकी ईमानदारी पर नाज़ है।
How do you say this in Hindi?,I saw him running.,मैंने उसे दौड़ते हुए देखा।
Translate this English sentence into Hindi:,I saw him running.,मैंने उसे भागते हुए देखा।
What is the Hindi translation of this sentence?,He did the work on his own.,उसने काम अपने-आप किया।
Translate the following to Hindi:,I was surprised at his sudden appearance.,मैं उसके अचानक से आ जाने पर चौंक गया था।
Convert this sentence into Hindi:,The picture painted by him is of great value.,यह तसवीर जो उन्होंने पेंट करी है बहुत क़ीमती है।
Convert this sentence into Hindi:,He can't be ill.,वह बीमार नहीं हो सकता।
Translate this English sentence into Hindi:,I'm anxious for him to return safe.,मैं उसके सुरक्षित लौटने के लिए बेचैन हूँ।
Translate the following to Hindi:,No one believes that he is innocent.,किसी को भी उसके निर्दोष होने का यकीन नहीं है।
Convert this sentence into Hindi:,The reason which he gave is hard to understand.,उसके दिए गए कारण को समझना मुश्किल है।
Provide the Hindi translation of:,I was taking a bath when he came.,जब वह आया मैं नहा रहा था।
How do you say this in Hindi?,I will get through with my homework before he comes.,मैं उसके आने से पहले अपना होमवर्क खतम कर लूँगा।
Convert this sentence into Hindi:,His disappointment was obvious to everyone.,उसकी निराशा सभी आसानी से दिख सकते थे।
What is the Hindi translation of this sentence?,I haven't met him.,मेरी उससे मुलाकात नहीं हुई है।
Convert this sentence into Hindi:,It's no use arguing with him.,उससे बहस करने में कोई फ़ायदा नहीं है।
Convert this sentence into Hindi:,I asked him to do that.,मैंने उससे वह करने को कहा था।
Convert this sentence into Hindi:,I managed to make him understand it.,मैं उसे समझा पाया.
What is the Hindi translation of this sentence?,I'd rather not meet him.,हो सके तो मैं उससे मिलना नहीं चाहूँगा।
Convert this sentence into Hindi:,I'd rather not meet him.,हो सके तो मैं उससे मिलना नहीं चाहूँगी।
Translate this English sentence into Hindi:,I doubt his ability to do the job.,मुझे उसके काम करने की योग्यता पर भरोसा नहीं है।
How do you say this in Hindi?,He couldn't understand the sentence.,उसको वाक्य समझ में नहीं आया।
What is the Hindi translation of this sentence?,"He made a careless mistake, as is often the case with him.",उसने हमेशा की तरह लापरवाही में ग़लती की।
How do you say this in Hindi?,I have not seen him in months.,मैंने उसे महीनों से नहीं देखा है।
Translate the following to Hindi:,He is possessed of intelligence.,वह अकलमंद है।
Translate the following to Hindi:,I'm longing to see him.,मैं उससे मिलने के लिए उत्सुक हूँ।
How do you say this in Hindi?,I mentioned your name to him.,मैंने उसके साथ तुम्हारा नाम लिया था।
Convert this sentence into Hindi:,How old might his grandfather be?,उसके नाना की उम्र क्या होनी चाहिए?
Translate the following to Hindi:,At times I can't understand him.,मैं कभी-कभी उसको समझ नहीं पाती।
Translate this English sentence into Hindi:,He said the words in a very small voice.,उसने वह बात बहुत हल्की आवाज़ में कही।
Translate the following to Hindi:,The scar on his cheek hardly shows now.,उसकी गाल पर जो चोट का निशान है वह अब बहुत हल्का हो गया है।
Provide the Hindi translation of:,I'm anxious about his safety.,मैं उसकी सुरक्षा के लिए परेशान हूँ।
Provide the Hindi translation of:,His opinion is right to some extent.,उसकी राय कुछ हद तक सही है।
How do you say this in Hindi?,His opinion is right to some extent.,उनकी राय कुछ हद तक सही है।
Convert this sentence into Hindi:,His doctor told him not to drink alcohol.,उसके डाक्टर ने उसे मद्य पीने से मना किया।
Translate this English sentence into Hindi:,His doctor told him not to drink alcohol.,उनके डाक्टर ने उन्हें मद्य पीने से मना किया।
Translate the following to Hindi:,He wiped the sweat from his forehead.,उसने अपने माथे से पसीना पोंछा।
What is the Hindi translation of this sentence?,I doubt the veracity of his statement.,मुझे उसके बयान की सच्चाई पर शक है।
Convert this sentence into Hindi:,The mud clung to his shoes.,उसके जूतों पर कीचड़ लगी हुई थी।
Convert this sentence into Hindi:,His shoes were so old that his toes were sticking out of them.,उसके जूते इतने पुराने थे कि उनमें से उसकी ऊँगलियाँ निकल रहीं थीं।
Translate this English sentence into Hindi:,His plan is still in the air.,उसका प्लान अभी भी हवा में ही है।
What is the Hindi translation of this sentence?,His dog follows him wherever he goes.,"वह जहाँ भी जाता है, उसका कुत्ता उसके पीछे पीछे जाता है।"
How do you say this in Hindi?,I doubt the truth of his statement.,मुझे उसके बयान की सच्चाई पर शक है।
What is the Hindi translation of this sentence?,Not a word he says is worthy to be heard.,उसका कहा हुआ एक शब्द भी सुनने लायक नहीं है।
Translate the following to Hindi:,I think that he is right.,मुझे लगता है वह सही है।
Translate this English sentence into Hindi:,What is his nationality?,उसकी राष्ट्रीयता क्या है?
Provide the Hindi translation of:,His wife comes from California.,उसकी बीवी कैलिफ़ोर्निया से है।
How do you say this in Hindi?,His wife comes from California.,उसकी बीवी कैलिफ़ोर्निया से आती है।
What is the Hindi translation of this sentence?,His wife comes from California.,उनकी पत्नी कैलिफ़ोर्निया से हैं।
