It was so nice to sit on the grass in the spring sun.,सावन की धूप में घास पर बैठना कितना अच्छा लगता है।
We should abolish the death penalty.,हमें मृत्यु दंड का निर्मूलन करना चाहिए।
We should abolish the death penalty.,हमें मृत्यु दंड का उन्मूलन करना चाहिए।
Have you been here before?,तुम यहाँ पहले आए हुए हो क्या?
He could not sleep because of the heat.,वह गर्मी की वजह से सो नहीं पाया।
Will you hand the papers around?,क़ागज़ों को बाँट दोगे क्या?
A woman's strength is in her tongue.,औरत की ताकत उसकी जीभ में होती है।
It is said that women live longer than men.,कहा जाता है कि औरतों की उम्र आदमियों से ज़्यादा लम्बी होती है।
By degrees the friendship between him and her grew into love.,"थोड़े थोड़े से, उनके बीच की दोस्ती प्यार में बदल गई।"
I'm looking for a small suitcase.,मैं एक छोटी अटैची को ढूँढ रहा हूँ।
Please speak in a low voice.,कृपया धीमी आवाज़ में बात कीजिए।
Please speak in a low voice.,कृपया हल्की आवाज़ में बात कीजिए।
May I speak to you a minute?,में आपसे एक क्षण के लिए बात कर सकता हूं?
"Would you just move along a bit, please?",आप थोड़ा आगे खिसक सकते हैं क्या?
You might at least say thank you.,कम से कम शुक्रिया तो कह सकते हो।
You might at least say thank you.,कम से कम शुक्रिया तो कह सकती हो।
The girl looked around.,उस लड़की ने पीछे मुड़कर देखा।
The girl was aware of the danger.,उस लड़की को खतरे के बारे में पता था।
The girl tried hard to hold back her tears.,उस लड़की ने अपने आँसुओं को रोकने की बहुत कोशिश करी।
The boy stripped off his clothes.,उस लड़के ने अपने सारे कपड़े उतारे।
The boy gathered a handful of peanuts and put them in a small box.,उस लड़के ने एक मुट्ठीभर मूँगफलियाँ लीं और उन्हें एक छोटे से डब्बे में डाल दिया।
The boy ran away when he saw me.,लड़का मुझको देखते ही भाग गया।
Seicho Matsumoto died in 1992.,सेइचो मात्सुमोतो का निधन सन १९९२ में हुआ।
Elephants live in Asia and Africa.,हाथी एशिया और अफ़्रीका में रहते हैं।
An elephant is a very large animal.,हाथी एक बहुत बड़ा जानवर होता है।
Has the bell rung yet?,घंटी बज चुकी है क्या?
My boss will not say 'yes'.,"मेरे बॉस ""हाँ"" नहीं कहेंगे।"
Please get in.,कृपया अंदर आईए।
I missed my stop. How long does it take to reach the next stop?,मेरा स्टॉप छूट गया। अगला स्टॉप कितनी देर में आएगा?
The situation calls for drastic measures.,इस परिस्थिति में कठोर कदम उठाने होंगे।
I am afraid of the situation getting worse.,मुझे परिस्तिथि के बदतर होने का डर है।
The food is getting cold.,खाना ठंडा हो रहा है।
He finished his dinner because he didn't like to waste food.,"उसे खाने की बर्बादी करना पसंद नहीं था, तो उसने अपना खाना खाकर खतम किया।"
Brush your teeth after meals.,खाना खाने के बाद दाँतों को साफ़ करो।
Brush your teeth after meals.,खाना खाने के बाद दाँतों को ब्रश करो।
Won't you come to dine with us?,क्या आप हमारे साथ खाना खाने नहीं आएंगे?
Wash your hands before meals.,खाना खाने से पहले अपने हाथ धोओ।
Lack of food made them very hungry.,खाने की कमी ने उन्हें बहुत भूका कर दिया।
Do you believe me?,क्या तुम्हें मुझपर यकीन है?
Do you believe me?,क्या तुम मुझपर यकीन करते हो?
Do you believe me?,क्या तुम मेरा यकीन करते हो?
"Believe it or not, that is true.","मानो या न मानो, यह तो सच है।"
The signal turned from red to green.,सिगनल की बत्ती लाल से हरी हो गई।
Don't worry. You can count on me.,चिंता मत करो। तुम मुझपर भरोसा कर सकते हो।
Worrying deprived me of sleep last night.,मुझे चिंता की वजह से कल रात नींद नहीं आई।
The new bridge was named Rainbow Bridge.,नए ब्रिज को इन्द्रधनुष ब्रिज का नाम दिया गया।
The new government promised to rid the country of corruption.,नई सरकार ने देश को भ्रष्टाचार से मुक्त करने का वादा किया।
Please let in some fresh air.,कृपया ताज़ी हवा आने दो.
Fresh vegetables promote health.,ताज़ी सब्ज़ियाँ स्वास्थ्य के लिए अच्छी होतीं हैं।
Fresh vegetables promote health.,ताज़ी सब्ज़ियाँ सेहत के लिए अच्छी होतीं हैं।
What the newspapers say is true.,जो अखबार में लिखा है वह सच है।
"In the woods, she met with two strangers.",वह जंगल में दो अजनबियों से मिली।
Mariko studied not only English but also German.,मारिको ने अंग्रेज़ी ही नहीं जर्मन भी पढ़ी थी।
Only God knows.,भगवान जाने।
Kobe is the city which I was born in.,कोबे वह शहर है जिसमें मैं पैदा हुआ था।
A gentleman would not spit on the street.,कोई भी सुशील इनसान सड़क पर थूकेगा नहीं।
"Children whose parents are dead are referred to as ""orphans"".","जिन बच्चों के माता-पिता की मृत्यु हो गई होती है उने ""अनाथ"" बुलाया जाता है।"
Opinions vary from person to person.,हर इनसान की राय अलग होती है।
Opinions vary from person to person.,हर इनसान की सोच अलग होती है।
A man must work.,एक आदमी के लिए काम करना ज़रूरी है।
You can know a man by his friends.,आदमी को उसको दोस्तों से पहचाना जा सकता है।
Man is 70% water.,आदमी सत्तर प्रतिशत पानी का बना हुआ है।
Humans can't live on Mars.,इनसान मंगल पर नहीं रह सकतें।
A madman is not accountable for his actions.,एक पागल इनसान को अपने किये-धरे के लिए ज़िम्मेदार नहीं ठहराया जा सकता।
The population is increasing.,आबादी बढ़ रही है।
The population is increasing.,जनसंख्या बढ़ रही है।
A woman picked my pocket in the crowd.,भीड़ में एक औरत ने मेरी जेब काट ली।
Carrots contain a lot of vitamin A.,गाजर में बहुत सारा विटामिन ए समाया होता है।
People were filled with fright.,लोगों के दिल-व-दिमाग में भय भरा हुआ था।
Don't insult me in company.,मुझे लोगों के सामने शर्मिंदा मत करो।
I can't swallow these tablets without a drink of water.,मैं पानी के बिना इन गोलियों को निगल नहीं सकती।
Water consists of hydrogen and oxygen.,जल में उदजन व जारक होते है।
We have to buy water from Malaysia.,हमें मलेशिया से पानी खरीदना पड़ता है।
Hydrogen and oxygen combine to form water.,उदजन व जारक मिश्रण करके जल बनते है।
The water is running with great force.,पानी बड़े वेग से बह रहा है.
The water pipe burst.,पानी का पाइप फट गया।
Do you see a ship on the horizon?,तुम्हें समुंदर के क्षितिज पर एक जहाज़ दिखाई दे रहा है क्या?
Nobody in the world wants war.,दुनिया में कोई भी जंग नहीं चाहता।
"Since the Industrial Revolution, the world population has more than tripled.",औद्योगिक क्रांति के बाद से दुनिया की आबादी तीन गुना से भी ज़्यादा बढ़ गयी है।
The world's population tends to increase.,दुनिया की आबादी बढ़ती रहती है।
The world is changing more and more quickly.,दुनिया और-भी-और तेज़ी से बदल रही है।
You don't have to chat with them.,तुम्हें उसने गप मारने की ज़रूरत नहीं है।
The unwise statement by the government caused prices to rise again.,सर्कार के इस निर्बोध बयान से दाम फिर से बढ़ने लगे।
The government has been reforming education.,सरकार शिक्षा को सुधारने मे लगी हुई है।
The government started a program to promote industry.,सरकार ने उद्योग बढ़ाने के लिए कार्यक्रम शुरू किया।
The stars twinkled.,तारे चमके।
The stars are glittering above.,तारे ऊपर चमक रहें हैं।
Stars cannot be seen in the daytime.,सितारे दिन में नहीं दिखते |
Do that which is right.,जो सही है वो करो।
Tadashi has a soft voice.,तादाशी की आवाज़ बहुत हल्की है।
"As he was an honest man, I employed him.","वह ईमानदार इनसान था, इसलिए मैंने उसे नौकरी पर रख लिया।"
"To tell the truth, I felt lonely.",सच कहूं तो मुझे अकेलापन महसूस हुआ।
Honesty is the best policy.,ईमानदारी सर्वोत्तम नीति है।
All the students look up to him.,सारे विद्यार्थी उसका आदर-सम्मान करते थे।
Read it aloud.,पढ़के सुनाओ।
Be quiet. Don't talk in class.,शांत रहो। कक्षा के दौरान बात मत करो।
Be quiet. Don't talk in class.,शांत रहें। कक्षा के दौरान बात ना करें।
Be quiet. Don't talk in class.,शांत रहिए। कक्षा के दौरान बात मत कीजिए।
Where would you like to sit?,आप कहाँ बैठना चाहेंगे?
"When I was a kid, touching bugs didn't bother me a bit. Now I can hardly stand looking at pictures of them.","जब मैं बच्चा था, मुझे कीड़ों को छूने से कोई परेशानी नहीं होती थी, पर अब मैं उनकी तस्वीरें देखना भी बर्दाश्त नहीं कर सकता।"
She used to be a very shy girl.,वह बहुत शर्मीली लड़की हुआ करती थी।
She used to be a very shy girl.,वे बहुत शर्मीली लड़की हुआ करती थीं।
"Once upon a time, there lived a great king in Greece.","एक बार की बात है, यूनान में एक महान राजा रहता था।"
Kill two birds with one stone.,एक तीर से दो शिकार।
Kill two birds with one stone.,एक पंथ दो काज।
Don't throw stones.,पत्थर मत फेंको।
They substituted coal for oil.,उन्होंने कोयले के बजाय तेल का इस्तेमाल किया।
Petrol is no longer a cheap fuel.,ईंधनों में पेट्रोल भी अब सस्ता नहीं रहा।
The baby has been crying for a long time.,बच्चा बहुत देर से रो रहा था।
You shouldn't leave the baby alone.,तुम्हें बच्चे को अकेला नहीं छोड़ना चाहिए।
Hold the baby gently.,बच्चे को धीरे से पकड़ो।
The baby ceased crying.,बच्चे ने रोना समाप्त कर दिया।
The baby ceased crying.,बच्चे ने रोना बंद कर दिया।
I have to put the baby to bed.,मुझे बच्चे को सुलाना है।
Have you got a red pencil?,तुम्हारे पास लाल पेनसिल है क्या?
The equator divides the globe into two hemispheres.,भूमध्य रेखा पृथ्वी को दो गोलार्धों में बांटती है।
It looks like snow.,बरफ़ जैसा दिखता है।
There is no doubt.,इसमें कोई शक नहीं है।
There is no doubt.,उसमें कोई शक नहीं है।
We didn't have much rain last month.,पिछले महीने ज़्यादा बारिश नहीं हुई।
Last week five students were absent from class.,पिछले हफ़्ते क्लास से पाँच विद्यार्थी अनुपस्थित थे।
It has been fine since last Friday.,पिछले शुक्रवार से मौसम बहुत अच्छा है।
He was sick last week.,वह पिछले हफ़्ते बीमार था।
"Rabbi, you are the Son of God; you are the King of Israel.","रब्बी, तुम ईश्वर के बेटे हो; तुम इज़राइल के राजा हो।"
"Thank you very much, doctor.","डॉक्टर साहब, आपका बहुत बहुत धन्यवाद।"
Not all teachers behave like that.,सभी शिक्षक वैसा बर्ताव नहीं करते।
Not all teachers behave like that.,सभी शिक्षक वैसा व्यवहार नहीं करते।
The teacher was disappointed at my answer.,टीचर मेरा जवाब सुनकर निराश थीं।
Thank you for the other day.,उस दिन के लिए बहुत बहुत धन्यवाद।
The other day her mother passed away in the hospital.,कुछ दिन पहले उसकी माँ हस्पताल में चल बसीं।
The reason for declaring war is not certain.,जंग के ऐलान का कारण साफ़ नहीं है।
The war is going in our favor.,जंग हमारे हित में जा रहा है।
There's a possibility of war.,युद्ध की संभावना है।
The war wasted the country.,जंग ने देश को नष्ट कर डाला।
I feel sad when I think about all the people who die in wars.,मुझे दुख होता है जब मैं उन लोगों की सोचता हों जो जंग में अपनी जान खो देते हैं।
"During the war, we had to do without sugar.",जंग के समय में हमे चीनी के बिना ही काम चलाना पड़ा।
"Looking at the pile of laundry, I sighed.",धुलने वाले कपड़ों के ढेर को देखकर आँही भरी।
Traveling by boat takes longer than going by car.,नाव के सफ़र में कार से ज़्यादा समय लगता है.
The ship set sail for Bombay.,जहाज़ बमबई के लिए रवाना हुआ।
The ship set sail only to be wrecked two days after.,जहाज़ पाल तानने के दो दिन बाद पोत-भंग हो गया।
How many people are on board the ship?,जहाज़ में कितने लोग हैं?
To distinguish right from wrong is difficult.,सही और ग़लत में अंतर करना मुश्किल होता है।
"All the world is divided into three types of people - finger-users, chopstick-users, and fork-users.","सारी दुनिया में केवल तीन तरह के लोग हैं - ऊँगलीयाँ, चॉपस्टिक्स और फ़ोर्क इसतेमाल करने वाले।"
My grandmother speaks slowly.,मेरी नानी धीरे-धीरे बोलतीं हैं।
It was her fate to die young.,छोटी उम्र में मरना उसके भाग्य में था।
Come home early.,जल्दी घर आजाओ।
Early rising is good for the health.,सुबह जल्दी उठना सेहत के लिए अच्छा होता है।
He keeps on talking forever if you listen to him.,तुम उसकी बात सुनते रहो तो वह बात करता ही जाएगा।
You are at it again.,तुम फिरसे चालू हो गए।
They charged me for the broken window.,उन्होंने ने मुझसे टूटी हुई खिड़की के लिए पैसे माँगे।
What do you call a man who takes care of sheep in the field?,खेत में बकरियों की देखभाल करने वाले आदमी को क्या बुलाया जाता है?
Thank you for the present.,तोहफ़े के लिए धन्यवाद।
He will commit suicide if he can't see his son.,वह अपने बेटे को नहीं देख पाया तो वह आत्महत्या कर लेगा।
Wash your feet.,अपने पैर धोओ।
The villagers regarded the stranger as their enemy.,गांववालें अजनबी को अपना दुश्मन मानते थे।
The villagers regarded the stranger as their enemy.,ग्रामवासी अजनबी को अपना शत्रु मानते थे।
Is there anything I can do for you now?,क्या मैं अभी आप के लिए कुछ कर सकता हूं?
Is there anything I can do for you now?,क्या मैं अभी आप के लिए कुछ कर सकती हूं?
Is there anything I can do for you now?,क्या मैं अभी तुम्हारे लिए कुछ कर सकता हूं?
Is there anything I can do for you now?,क्या मैं अभी तुम्हारे लिए कुछ कर सकती हूं?
Keeping what belongs to another amounts to stealing.,दूसरे की चीज़ को अपने पास रखना चोरी के समान है।
"Many words are pronounced according to the spelling, but some are not.","बहुत सारे शब्दों को उनकी वर्तनी के हिसाब से पढ़ा जाता है, पर कुछ शब्दों को ऐसे नहीं पढ़ा जाता है।"
A lot of countries participated in the Olympic Games.,बहुत सारे देशों ने ओलिंपिक खेलों में हिस्सा लिया।
The sun came out.,सूरज बाहर आया।
The sun came out.,सूरज बाहर निकला।
The sun is much larger than the moon.,सूरज चांद से बहुत ज़्यादा बड़ा है।
The sun is much larger than the moon.,सूर्य चंद्रमा से बहुत ज़्यादा बड़ा है।
The batter was out.,बॅटर आऊट हो गया था।
My whole body feels heavy.,मेरा पूरा शरीर भारी सा लगता है।
It's not healthy for you.,यह तुम्हारी सेहत के लिए अच्छा नहीं है।
"While I was in Taiwan, I made friends with him.",मैं जब ताईवान में था तब उसके साथ दोस्त बन गया।
A big dog is always beside him.,उसके साथ हमेशा एक बड़ा सा कुत्ता रहता है।
"The heavy rain brought the flood, causing damage.",भारी बारिश के साथ बाढ़ भी आई और उसने बहुत नुकसान पहुँचाया।
What are you going to do in college?,तुम कॉलेज जाकर क्या करोगे?
What are you going to do in college?,तुम कॉलेज में क्या करोगे?
It was raining heavily in Osaka.,ओसाका में भारी बारिश हो रही थी।
That is almost correct.,यह लगभग सही है।
The President is to make a statement tomorrow.,राष्ट्रपति कल बयान देने वालें हैं।
It was very hot.,बहुत गरम था।
It was very hot.,बहुत गरमी थी।
Tell me the name of the ninth month.,मुझे नौवे महीने का नाम बताओ।
Let's fly kites.,चलो पतंग उड़ाएँ!
A river runs down through the valley.,वादी में से एक नदी बहती है।
Is anybody here?,कोई है क्या?
Someone knocked on the door.,किसी ने दरवाज़े पर खटखटाया।
I heard someone knocking.,मुझे किसी के खटखटाने की आवाज़ सुनाई दी।
I heard someone call my name from behind.,मैंने किसी को पीछे से मेरे नाम पुकारते हुए सुना।
Someone robbed Mary of her money.,किसी ने मेरी से उसके पैसे चुरा लिए।
Who made this cake?,यह केक किसने बनाया है?
Who made this pie?,यह पाय किसने बनाई है?
Who's at the wheel?,गाड़ी कौन चला रहा है?
Who wrote a letter?,चिट्ठी किसने लिखी?
Who wrote a letter?,पत्र किसने लिखा?
Who do you think broke the window?,तुम्हें क्या लगता है? खिड़की किसने तोड़ी है?
I do not like wearing anybody else's clothes.,मुझे किसी और के कपड़े पहनना अच्छा नहीं लगता।
Who knows?,कौन जाने?
Who knows?,किसको पता है?
Who knows?,किसे पता है?
Who knows?,किसे मालूम है?
Everybody wants to live in comfort.,सभी लोग आराम की ज़िन्दगी जीना चाहते हैं।
Who is to blame for the accident?,इस दुर्घटना के लिए कौन ज़िम्मेदार है?
Everyone knew the song.,वह गाना सभी को पता था।
Nobody can escape death.,मौत से कोई नहीं बच सकता है।
Everyone has a right to enjoy his liberty.,हर किसी को अपनी स्वतंत्रता का उपयोग करने का अधिकार होता है।
Everyone speaks well of him.,सभी उसकी अच्छाई करते है।
No one can move the big box.,उस बड़े डब्बे को कोई भी नहीं हिला सकता।
Nobody answered my question.,किसी ने भी मेरे सवाल का जवाब नहीं दिया।
Who are you laughing at?,तुम किस पर हँस रहे हो?
Who are you laughing at?,तुम किस पर हँस रही हो?
You'll get a lot of presents on your birthday.,तुम्हें अपने जन्मदिन पर बहुत सारे तोहफ़े मिलेंगे।
How was your birthday?,जन्मदिन कैसा था?
How was your birthday?,तुम्हारा जन्मदिन कैसा था?
How was your birthday?,आपका जन्मदिन कैसा था?
The men went hunting for lions.,वे आदमी शेरों का शिकार करने निकले।
Boys will be boys.,लड़के तो लड़के ही रहेंगे।
Every man should learn how to cook.,हर आदमी को खाना बनाना सीखना चाहिए।
Wisdom cannot come without experience.,बुद्धी तज़ुर्बे के बिना नहीं आती।
No one can deny the fact that the earth is round.,पृथ्वी गोल है इस सचाई को कोई भी अस्वीकार नहीं कर सकता।
No one can deny the fact that the earth is round.,पृथ्वी गोल है इस तथ्य को कोई भी ग़लत ठहरा नहीं कर सकता।
Three-fourths of the earth's surface is water.,धरती का तीन-चौथाई भाग पानी है.
The earth rotates.,पृथ्वी घूमती है।
The earth moves around the sun.,धरती सूरज की परिक्रमा करती है।
"The Earth, Mars and Jupiter are planets.","पृथ्वी, मंगल और बृहस्पति ग्रह हैं।"
"When an earthquake occurs, what will you do first?",भूकम्प आने पर तुम सबसे पहले क्या करोगे?
Please pardon me for coming late.,मुझे देर से आने के लिए माफ़ कीजिएगा।
Tea is widely grown in India.,चाय भारत में बहुत उगाई जाती है।
The population of China is larger than that of India.,चीन की जनसंख्या भारत की से बड़ी है।
China is much larger than Japan.,चीन जापान से काफ़ी ज़्यादा बड़ा है।
The decayed tooth came out on its own.,गला हुआ दांत स्वयं निकल आया है.
What would you like for breakfast?,सुबह के नाश्ते में आप क्या लेना पसंद करेंगे?
What would you like for breakfast?,सुबह के नाश्ते में आप क्या लेना पसंद करेंगी?
What would you like for breakfast?,सुबह के नाश्ते में तुम क्या लेना पसंद करोगे?
What would you like for breakfast?,सुबह के नाश्ते में तुम क्या लेना पसंद करोगी?
What time will you have breakfast?,तुम नाश्ता कितने बजे लोगे?
We shall start after breakfast.,हम नाश्ता खाकर निकलेंगे।
I spent my time strolling about the streets.,मैंने सड़कों की सैर कर के समय व्यतीत किया.
I felt hungry after the long walk.,मुझे लम्बी सैर के बाद भूख लग आई।
I found the cage empty.,मुझे पिंजरा खाली मिला।
Birds sing.,पंछी गाते हैं।
Birds build nests.,पक्षी घोसले बनातें हैं।
Birds build nests.,चिड़ियाँ घोसले बनातीं हैं।
Birds fly.,पंछी उड़ते हैं।
You must endure the pain.,तुम्हें दर्द सहना ही पड़ेगा।
You must endure the pain.,आपको दर्द सहना ही पड़ेगा।
He deliberately ignored me when I passed him in the street.,"जब मैं सड़क पर उसके सामने से गया, उसने जानबूझकर मुझे पहचाना नहीं।"
There is a church across the street.,सड़क के सामने एक चर्च है।
There is a church across the street.,सड़क के सामने एक गिरजाघर है।
All the flowers in the garden died for lack of water.,बाग के सारे फूल पानी की कमी की वजह से मर गए।
My brother depends on me for money.,मेरा भाई पैसों के लिए मुझपर निर्भर है।
The thief cursed the police for finding him.,चोर ने पुलिस को उसको पकड़ने के लिए गाली दी।
The thieves pulled open all the drawers of the desk in search of money.,चोरों ने पैसे ढूँढने के लिए मेज़ की सारी दराज़ें खोल डालीं।
The thief is certain to be caught eventually.,चोर अंत में तो पकड़ा ही जाएगा।
I worked all night.,मैंने पूरी रात काम किया।
I worked all night.,मैंने रातभर काम किया।
Iron is harder than gold.,लोहा सोने से सख्त होता है।
A new means of communication was developed — the railway.,संचार के एक नए माध्यम का विस्तार हुआ - रेल।
You might as well read a novel instead of staring at the ceiling.,छत पर घूरने के बजाए उपन्यास ही पढ़लो।
The weather varies quite often.,मौसम अक्सर बदलता है।
Astronomy is by no means a new science.,खगोल विद्या किसी भी तरह से नई विद्या नहीं है।
Do you like to live in the country?,आप को गाँव में रहना पसंद है क्या?
Mr Tanaka is our teacher of English.,तानाका जी हमारे अंग्रेज़ी के शिक्षक हैं।
The light doesn't work.,यह बत्ती काम नहीं करती।
Let's take a train.,रेलगाड़ी से चलते हैं।
You are on the wrong train.,आप गलत ट्रेन पर हैं।
Please answer me by telegram.,कृपया टेलीग्राम से उत्तर दीजिए।
The telephone rang several times.,फ़ोन कई बार बजा।
I'll make a phone call.,मैं फ़ोन करता हूँ।
They sell land by the acre.,वे ज़मीन एकड़ों में बेचतें हैं।
I till the earth.,मैं हल चलाता हूँ।
Saturday is the last day of the week.,शनिवार हफ़्ते का आखिरी दिन होता है।
Don't shout.,चिल्लाओ मत!
Don't shout.,चिल्लाईए मत।
"With winter coming on, it's time to buy warm clothes.","सर्दियाँ आ रहीं हैं, हमें गरम कपड़े खरीदने चाहिएँ।"
Winter is coming on.,सर्दी आ रही है।
"With the coming of winter, days are getting shorter.",सर्दियों के आने से दिन छोटे होते जाते हैं।
"In winter, our lips get chapped.",सर्दियों में हमारे होठ फट जातें हैं।
Wear warm clothes in winter.,सर्दियों में गरम कपड़े पहनो।
Do you live in Tokyo?,तुम टोक्यो में रहते हो क्या?
Toudaiji is the bigger of the two temples.,उन दो मंदिरों में तोदाइजी बड़ा वाला है।
The lights have been burning all night.,बत्तियाँ पूरी रात से जल रहीं हैं।
The authorities have been hiding the facts from the public.,अधिकारियों ने सच्चाई को आम जनता से छिपा कर रखा हुआ है।
In those days it was far from easy to come by a good job.,उन दिनों में अच्छी नौकरी ढूँढना बहुत मुश्किल हुआ करता था।
Travelling was much more difficult in those days.,उन दिनों में सफ़र करना बहुत मुश्किल हुआ करता था।
I stayed at home all day instead of going to work.,मैं काम पर जाने के बजाय सारे दिन घर पर रहा।
I can't move.,मैं हिल नहीं सकता।
We all stood up at once.,हम सब एक-साथ खड़े हो गए।
I found little amusement in reading.,मुझे किताबें पढ़ने से बिलकुल भी आनन्द नहीं आता था।
Where is the south terminal?,दक्षिण टर्मिनल कहाँ पर है?
Which is the more expensive of the two?,इन दोनो में से ज़्यादा महंगा कौनसा है?
Two crows are flying in the sky.,आसमान में दो कौवे उड़ रहें हैं।
Two brothers set out on a journey together.,दो भाई एक-साथ सफ़र पर निकले।
The two brothers smiled at each other.,दोनों भाई एक दूसरे पर मुस्कुराये.
Two boys came running out of the room.,दो लड़के कमरे से भागे निकल आए।
The two tried one after the other.,दोनो ने एक-एक करके कोशिश करी।
They hated each other.,वे एक-दूसरे से नफ़रत करते थे।
"By the time the sun sets, we will arrive at the destination.",हम सूरज के डूबने से पहले अपनी मंजिल तक पहुँच जाएँगे।
Let's take a rest in the shade.,चलो छाया में थोड़ा आराम करलें।
The date has been appointed but the place has not.,तारीख चुन ली गई है पर जगह नहीं।
In Japan people take off their shoes when they enter a house.,जापान में घर के अंदर जाने के समय जूते उतारे जाते हैं।
"In Japan, all children go to school.",जापान में सभी बच्चें स्कूल जाते हैं।
In Japan a new school year starts in April.,जापान में स्कूल अप्रैल में शुरू होता है।
It is expensive to live in Japan.,जापान में रहना बहुत महंगा है।
The Japanese national power is still developing.,जापानी राष्ट्रीय शक्ती अभी भी विकसित हो रही है।
Japan is not what it was ten years ago.,जापान दस साल पहले जैसे था वैसा अब नहीं रहा।
Japan is one of the greatest economic powers in the world.,जापान दुनिया के सबसे ताकतशाली अर्थतंत्रों में से एक है।
Japan depends on other countries for oil.,जापान तेल के लिए दूसरे देशों पर निर्भर है।
Welcome to Japan.,जापान में आपका स्वागत है।
The Japanese eat more beef than the British do.,जपानी ब्रिटिशों से ज़्यादा गोमांस खाते हैं।
The Japanese eat rice at least once a day.,जापानी दिन में कम-से-कम एक बार चावल खाते है।
The Japanese have dark eyes.,जापानियों की आँखें कालीं होतीं हैं।
The Japanese government made an important decision.,जपानी सरकार ने एक महत्त्वपूर्ण निर्णय लिया।
Is it open on Sunday?,रविवार को खुला होता है क्या?
I'm not always home on Sundays.,में रविबार को हमेषा घर पे नहीं होता.
Sunday is the last day of the week.,रविवार सप्ताह का अंतिम दिन होता है।
We abbreviate Sunday to Sun.,हम रविवार को संक्षिप्त करके रवि लिखते हैं।
We are supposed to take off our shoes at the entrance.,हमे अंदर जाने से पहले जूते उतारने होंगे।
Do I have to stay in the hospital?,क्या मुझे अस्पताल में रहना होगा?
A cat ran after a mouse.,एक बिल्ली चूहे के पीछे भागी।
"Some people like cats, others prefer dogs.","कुछ लोगों को बिल्लियाँ अच्छी लगतीं हैं, कुछ लोगों को कुत्ते।"
"The older you are, the more difficult it is to learn a language.","तुम्हारी उम्र जितनी बड़ी होती है, तुम्हारे लिए कोई भाषा सीखना उतना ही कठिन होता है।"
From year to year they were growing poorer.,वे हर साल और ज़्यादा गरीब हुए जा रहे थे।
The horse is a useful animal.,घोड़ा बड़े काम का जानवर है।
Don't have me on!,मुझे मूर्ख मत समझना!
It is up to you whether to buy it or not.,ख़रीदो या न ख़रीदो तुम्हारे ऊपर है।
There are no live animals in the museum.,म्युज़ियम में ज़िन्दा जानवर नहीं हैं।
Some of the apples in the box were rotten.,डब्बे में कुछ सेव सड़े हुए थे।
There is a doll in the box.,बक्से में एक गुड़िया है।
There is a doll in the box.,बक्से में एक गुड़िया होती है।
The growth in population is very rapid in developing countries.,विकासशील देशों में जनसंख्या वृद्धी बहुत तीव्र होती है।
I saw a girl whose hair came down to her waist.,मैंने एक लड़की को देखा जिसके बाल उसकी कमर तक आते थे।
He can't be under thirty.,वह कम-से-कम तीस साल का तो होगा।
He has every reason for getting angry with you.,उसके पास तुमसे नाराज़ होने का पूरा हक है।
He made such a long speech that we all got bored.,उसने इतना लम्बा भाषण दिया कि हम सब को बोर कर डाला।
It is definite that he will go to America.,"कि वह अम्रीका जाएगा, यह तो पक्का है।"
I expect him to come.,मुझे लगता है वह आएगा।
I wonder where to hang the picture he gave me.,सोच रही हूँ उसकी दी हुई तस्वीर को कहाँ टाँगा जाए।
What he did was nothing less than madness.,उसने जो किया वह पागलपन से कुछ कम नहीं था।
What he did was nothing less than madness.,उन्होंने जो किया वह पागलपन से कुछ कम नहीं था।
He cannot have done such a thing.,वह ऐसी चीज़ कर ही नहीं सकता।
He cannot have done such a thing.,वे ऐसी चीज़ कर ही नहीं सकतें।
Nobody could tell what he meant by that.,कोई नहीं बता सका उसका वह कहने से मतलब क्या था।
"When he would not give them higher pay, they went on strike.","जब उसने उनके वेतन बढ़ाने से इनकार कर दिया, उन्होंने हड़ताल कर दी।"
I have no idea how he escaped.,मुझे नहीं पता वह कैसे निकल भागा।
He won the race again.,उसने प्रतियोगिता फिरसे जीत ली।
Do you know what he has done?,क्या आपको पता है उसने क्या किया है?
His absence was due to illness.,वह बीमारी की वजह से नहीं आ सका।
The box he found was empty.,उसे जो डब्बा मिला वह खाली था।
The dog followed him wherever he went.,"वह जहाँ भी जाए, वह कुत्ता उसके पीछे-पीछे जाता था।"
He came to see you yesterday.,वह कल तुमसे मिलने आया था।
